Ag�ncia Nacional de �guas - ANA
Superintend�ncia de Gest�o da Rede Hidrometeorol�gica-SGH
Sistema de Informa��es Hidrol�gicas - Vers�o WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluvi�metro, 2 = Pluvi�grafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restri��es da consulta:
C�digo da Esta��o:2346353


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2346353;1;01/04/1976;1;"34,5";"149,2";12;16;1;1;0;"1815,0";1;"0,0";"0,0";"0,4";"13,4";"0,0";"0,0";"0,6";"0,0";"0,0";"14,1";"5,6";"34,5";"17,1";"13,3";"24,1";"11,8";"0,1";"0,4";"0,0";"1,0";"0,0";"0,8";"10,1";"1,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/03/1976;1;"35,3";"169,2";11;17;1;1;0;"1815,0";1;"0,3";"0,0";"20,9";"19,4";"3,8";"0,0";"0,0";"13,4";"0,6";"0,0";"35,3";"0,0";"0,0";"1,8";"2,1";"0,0";"0,0";"32,1";"0,0";"20,3";"0,0";"6,6";"0,0";"4,4";"1,0";"3,5";"2,6";"1,1";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/02/1976;1;"89,5";"350,1";27;19;1;1;0;"1815,0";1;"0,0";"8,6";"5,8";"0,5";"3,7";"14,4";"54,0";"30,4";"0,0";"0,0";"0,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,0";"2,0";"2,3";"14,6";"0,0";"42,5";"53,4";"5,6";"0,4";"89,5";"16,5";"0,8";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
2346353;1;01/01/1976;1;"45,5";"120,8";29;17;1;1;0;"1815,0";1;"0,0";"2,0";"7,5";"1,5";"0,0";"0,0";"0,0";"0,3";"1,8";"3,7";"1,5";"1,3";"0,0";"0,0";"0,0";"1,0";"0,8";"0,8";"0,0";"0,0";"9,5";"10,3";"9,1";"0,0";"0,0";"0,0";"1,7";"0,0";"45,5";"22,5";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/12/1975;1;"90,9";"302,9";14;18;1;1;0;"1349,0";1;"27,6";"2,2";"0,0";"0,0";"0,0";"0,0";"0,0";"13,4";"0,0";"0,8";"0,0";"0,0";"2,6";"90,9";"0,4";"0,0";"0,0";"38,3";"0,2";"0,0";"0,0";"1,9";"18,0";"1,8";"33,6";"7,0";"1,9";"28,0";"24,4";"9,9";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/11/1975;1;"75,3";"221,6";30;14;1;1;0;"1349,0";1;"0,9";"12,1";"0,4";"0,0";"0,0";"0,0";"5,2";"0,0";"0,0";"13,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,0";"0,0";"10,6";"5,4";"0,0";"20,8";"32,2";"35,4";"0,4";"0,0";"8,2";"75,3";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/10/1975;1;"43,2";"160,0";30;16;1;1;0;"1349,0";1;"2,2";"0,0";"30,4";"4,6";"4,6";"5,9";"0,5";"4,2";"0,0";"1,1";"15,4";"2,1";"0,0";"0,0";"0,7";"0,0";"0,7";"9,5";"26,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"43,2";"8,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/09/1975;1;"15,3";"49,2";28;9;1;1;0;"1349,0";1;"0,0";"0,0";"0,0";"0,0";"0,3";"0,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,7";"0,0";"13,1";"0,5";"0,3";"8,2";"15,3";"0,0";"10,6";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/08/1975;1;"0,6";"1,2";7;3;1;1;0;"1349,0";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/07/1975;1;"21,7";"71,1";17;6;1;1;0;"1349,0";1;"0,0";"18,5";"0,0";"6,9";"0,0";"6,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"21,7";"17,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,5";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/06/1975;1;"4,5";"5,6";5;3;1;1;0;"1349,0";1;"0,0";"0,0";"0,0";"0,7";"4,5";"0,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/05/1975;1;"13,9";"31,4";18;8;1;1;0;"1349,0";1;"1,7";"0,0";"0,0";"2,3";"0,2";"7,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,4";"13,9";"1,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,3";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/04/1975;1;"8,0";"21,9";4;7;1;1;0;"1349,0";1;"0,0";"0,2";"0,0";"8,0";"0,4";"0,4";"0,0";"0,0";"0,0";"3,4";"4,6";"0,0";"0,0";"0,0";"0,0";"4,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/03/1975;1;"28,1";"96,3";25;13;1;1;0;"1349,0";1;"1,0";"16,1";"3,8";"0,3";"5,4";"9,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,7";"0,0";"0,0";"0,0";"0,0";"4,7";"0,0";"2,3";"0,0";"28,1";"2,0";"0,0";"0,0";"0,0";"16,0";"1,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/02/1975;1;"50,0";"249,0";26;17;1;1;0;"1349,0";1;"0,2";"9,4";"4,2";"18,4";"41,3";"12,7";"0,0";"20,6";"6,3";"12,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,3";"0,0";"0,0";"14,5";"0,0";"13,5";"14,9";"3,3";"0,0";"50,0";"5,7";"20,2";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2346353;1;01/01/1975;1;"25,7";"138,8";7;20;1;1;0;"1349,0";1;"7,6";"1,8";"4,1";"0,0";"0,2";"0,0";"25,7";"4,3";"13,7";"9,1";"0,0";"6,5";"13,6";"12,3";"1,6";"0,0";"0,7";"0,0";"8,2";"14,4";"6,8";"0,0";"0,0";"0,0";"0,0";"0,0";"2,0";"0,0";"2,8";"1,9";"1,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/12/1974;1;"23,6";"152,0";22;19;1;1;0;"1154,8";1;"19,3";"0,0";"4,8";"7,7";"5,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,3";"0,0";"0,5";"23,1";"9,1";"0,0";"7,0";"10,3";"11,3";"1,0";"0,0";"23,6";"0,7";"5,6";"0,0";"0,0";"0,0";"1,5";"12,1";"8,1";"0,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/11/1974;1;"34,0";"115,0";22;10;1;1;0;"1154,8";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"13,2";"0,0";"0,0";"0,0";"0,0";"0,0";"11,9";"0,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"32,3";"34,0";"3,6";"0,0";"0,0";"0,0";"0,6";"14,3";"4,4";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/10/1974;1;"39,1";"128,9";2;12;1;1;0;"1154,8";1;"0,0";"39,1";"1,4";"15,1";"13,1";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,8";"0,3";"0,0";"0,0";"0,0";"0,0";"10,6";"4,0";"0,0";"3,3";"21,9";"13,1";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/09/1974;1;"17,3";"22,5";29;6;1;1;0;"1154,8";1;"0,0";"0,0";"0,0";"3,0";"0,6";"0,0";"0,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"17,3";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/08/1974;1;"3,4";"5,7";14;6;1;1;0;"1154,8";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,1";"0,1";"0,0";"0,0";"0,0";"3,4";"0,0";"0,4";"0,0";"0,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/07/1974;1;"0,0";"0,0";1;0;1;1;1;"1154,8";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/06/1974;1;"30,8";"106,4";25;12;1;1;0;"1154,8";1;"0,0";"0,0";"0,6";"0,0";"0,0";"0,0";"7,5";"3,3";"0,0";"4,7";"3,5";"13,9";"2,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,9";"0,0";"0,0";"19,5";"0,0";"0,0";"30,8";"14,6";"5,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/05/1974;1;"4,2";"6,8";13;4;1;1;0;"1154,8";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,3";"0,0";"0,0";"0,0";"4,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,5";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/04/1974;1;"20,7";"44,8";6;12;1;1;0;"1154,8";1;"0,3";"0,3";"1,0";"0,0";"0,0";"20,7";"6,5";"0,0";"0,0";"0,0";"0,0";"2,2";"1,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,2";"0,0";"0,0";"1,5";"0,0";"0,8";"5,6";"0,0";"0,4";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/03/1974;1;"70,3";"267,8";8;16;1;1;0;"1154,8";1;"0,0";"1,5";"0,0";"0,0";"0,0";"0,0";"0,0";"70,3";"0,6";"26,0";"0,0";"30,4";"14,0";"34,7";"3,0";"0,0";"0,6";"26,9";"18,1";"14,0";"22,0";"0,2";"0,0";"0,0";"4,4";"1,1";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/02/1974;1;"36,0";"75,8";24;12;1;1;0;"1154,8";1;"0,3";"5,1";"1,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,3";"0,0";"4,5";"0,0";"0,0";"2,0";"0,0";"11,8";"0,2";"0,0";"5,0";"0,0";"0,0";"36,0";"9,1";"0,3";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2346353;1;01/01/1974;1;"45,5";"229,1";23;21;1;1;0;"1154,8";1;"3,1";"0,0";"0,0";"0,0";"0,0";"0,0";"7,0";"3,9";"0,2";"1,7";"2,2";"27,7";"1,4";"3,8";"10,7";"28,7";"0,7";"29,4";"4,2";"1,5";"0,0";"0,0";"45,5";"0,0";"0,0";"14,5";"14,6";"17,9";"0,0";"1,4";"9,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/12/1973;1;"46,3";"204,7";17;17;1;1;0;"0,0";0;"0,0";"0,0";"0,0";"17,0";"1,4";"25,2";"7,3";"14,0";"5,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,8";"46,3";"1,2";"0,9";"9,2";"3,0";"0,0";"0,0";"8,0";"21,6";"3,0";"0,0";"0,0";"0,0";"25,5";"10,9";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/11/1973;1;"52,5";"172,9";18;11;1;1;0;"0,0";0;"17,1";"24,0";"11,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,1";"4,2";"2,0";"0,0";"0,0";"52,5";"27,0";"0,0";"0,0";"0,0";"0,0";"0,0";"20,8";"0,5";"0,0";"11,6";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/10/1973;1;"21,8";"94,0";27;12;1;1;0;"0,0";0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,1";"12,5";"8,2";"0,2";"17,7";"3,2";"0,0";"0,8";"0,0";"0,0";"0,0";"0,0";"21,4";"0,0";"0,0";"0,0";"0,0";"3,8";"0,0";"0,9";"21,8";"0,4";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/09/1973;1;"21,2";"85,3";2;16;1;1;0;"0,0";0;"0,3";"21,2";"1,3";"0,0";"0,0";"0,0";"1,2";"0,0";"0,0";"4,2";"0,0";"0,0";"0,4";"0,0";"10,1";"0,0";"0,2";"0,0";"0,0";"5,4";"18,1";"16,6";"3,7";"0,0";"1,2";"1,0";"0,0";"0,0";"0,1";"0,3";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/08/1973;1;"6,6";"15,8";16;9;1;1;0;"0,0";0;"0,3";"0,0";"0,0";"0,0";"2,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"6,6";"0,0";"0,0";"0,4";"0,0";"0,0";"0,0";"0,8";"0,0";"0,0";"0,0";"2,8";"0,0";"2,0";"0,4";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/07/1973;1;"28,7";"72,2";3;13;1;1;0;"0,0";0;"0,0";"6,5";"28,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,3";"0,0";"6,7";"4,4";"0,4";"2,5";"5,6";"0,0";"3,0";"0,0";"1,9";"0,0";"11,7";"0,3";"0,2";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
